Graphic,Pos,Word,bio,biose,class,sentence_code
0,ADP,para,O,O,,2065
0,VERB,convergir,O,O,,2065
0,DET,os,O,O,,2065
0,NOUN,esforços,O,O,,2065
0,ADP,na,O,O,,2065
0,NOUN,odisseia,O,O,,2065
0,ADJ,marítima,O,O,,2065
1,.,.,O,O,,2065
3,NOUN,Pêro,B,B,PESSOA,2067
0,ADP,da,I,I,PESSOA,2067
3,PNOUN,Covilhã,I,E,PESSOA,2067
1,ADV,torna-se,O,O,,2067
1,.,",",O,O,,2067
0,ADV,entretanto,O,O,,2067
1,.,",",O,O,,2067
0,NOUN,escudeiro,O,O,,2067
0,ADP,da,O,O,,2067
0,NOUN,guarda,O,O,,2067
0,ADJ,real,O,O,,2067
0,CONJ,e,O,O,,2067
0,NOUN,casa,O,O,,2067
0,ADP,com,O,O,,2067
3,PNOUN,Catarina,B,S,PESSOA,2067
0,CONJ,que,O,O,,2067
0,ADP,em,B,B,TEMPO,2067
0,DET,poucos,I,I,TEMPO,2067
0,NOUN,meses,I,E,TEMPO,2067
0,VERB,engravida,O,O,,2067
1,.,.,O,O,,2067
2,NUM,2008,B,S,TEMPO,2069
1,.,:,O,O,,2069
0,NOUN,preços,O,O,,2069
0,ADP,de,O,O,,2069
0,NOUN,bens,O,O,,2069
0,CONJ,e,O,O,,2069
0,NOUN,serviços,O,O,,2069
0,VERB,sobem,O,O,,2069
0,ADV,acima,O,O,,2069
0,ADP,da,O,O,,2069
0,NOUN,inflação,O,O,,2069
3,DET,Os,O,O,,2070
0,NOUN,preços,O,O,,2070
0,ADP,de,O,O,,2070
0,DET,diversos,O,O,,2070
0,NOUN,bens,O,O,,2070
0,CONJ,e,O,O,,2070
0,NOUN,serviços,O,O,,2070
0,AUX,vão,O,O,,2070
0,VERB,aumentar,O,O,,2070
1,.,",",O,O,,2070
0,ADP,no,B,B,TEMPO,2070
0,ADJ,próximo,I,I,TEMPO,2070
0,NOUN,ano,I,E,TEMPO,2070
1,.,",",O,O,,2070
0,ADV,acima,O,O,,2070
0,ADP,da,O,O,,2070
0,NOUN,inflação,O,O,,2070
0,ADP,de,O,O,,2070
1,NUM,"2,1",B,B,VALOR,2070
1,NOUN,%,I,E,VALOR,2070
0,ADJ,prevista,O,O,,2070
0,ADP,pelo,O,O,,2070
3,PNOUN,Governo,B,S,ORGANIZACAO,2070
0,ADP,para,B,B,TEMPO,2070
2,NUM,2008,I,E,TEMPO,2070
1,.,",",O,O,,2070
0,ADP,com,O,O,,2070
0,NOUN,destaque,O,O,,2070
0,ADP,para,O,O,,2070
0,DET,o,O,O,,2070
0,NOUN,pão,O,O,,2070
1,.,",",O,O,,2070
0,ADP,com,O,O,,2070
0,PRON,os,O,O,,2070
0,ADJ,industriais,O,O,,2070
0,ADP,do,O,O,,2070
0,NOUN,sector,O,O,,2070
0,ADP,a,O,O,,2070
0,VERB,estimarem,O,O,,2070
0,DET,uma,O,O,,2070
0,NOUN,evolução,O,O,,2070
0,ADP,de,O,O,,2070
0,NUM,dois,O,O,,2070
0,NOUN,dígitos,O,O,,2070
1,.,.,O,O,,2070
4,DET,A,O,O,,2072
0,NOUN,electricidade,O,O,,2072
0,AUX,vai,O,O,,2072
0,VERB,aumentar,O,O,,2072
1,.,",",O,O,,2072
0,ADP,de,O,O,,2072
0,NOUN,acordo,O,O,,2072
0,ADP,com,O,O,,2072
0,DET,a,O,O,,2072
0,NOUN,proposta,O,O,,2072
0,ADP,da,O,O,,2072
3,PNOUN,Entidade,B,B,ORGANIZACAO,2072
3,PNOUN,Reguladora,I,I,ORGANIZACAO,2072
0,ADP,dos,I,I,ORGANIZACAO,2072
3,PNOUN,Serviços,I,I,ORGANIZACAO,2072
3,PNOUN,Energéticos,I,E,ORGANIZACAO,2072
1,.,(,O,O,,2072
4,NOUN,ERSE,B,S,ORGANIZACAO,2072
1,.,),O,O,,2072
1,.,",",O,O,,2072
0,VERB,aprovada,O,O,,2072
0,ADP,pelo,O,O,,2072
3,PNOUN,Conselho,B,B,ORGANIZACAO,2072
3,PNOUN,Tarifário,I,E,ORGANIZACAO,2072
1,.,",",O,O,,2072
1,NUM,"2,9",B,B,VALOR,2072
1,NOUN,%,I,E,VALOR,2072
1,.,",",O,O,,2072
0,ADP,em,O,O,,2072
0,NOUN,média,O,O,,2072
1,.,",",O,O,,2072
0,ADP,em,O,O,,2072
3,PNOUN,Portugal,B,B,LOCAL,2072
3,PNOUN,Continental,I,E,LOCAL,2072
1,.,",",O,O,,2072
1,NUM,"2,6",B,B,VALOR,2072
1,NOUN,%,I,E,VALOR,2072
0,ADP,nos,O,O,,2072
3,PNOUN,Açores,B,S,LOCAL,2072
0,CONJ,e,O,O,,2072
1,NUM,"4,9",B,B,VALOR,2072
1,NOUN,%,I,E,VALOR,2072
0,ADP,na,O,O,,2072
3,PNOUN,Madeira,B,S,LOCAL,2072
1,.,.,O,O,,2072
4,DET,A,O,O,,2074
0,NOUN,maioria,O,O,,2074
0,ADP,dos,O,O,,2074
0,NOUN,consumidores,O,O,,2074
0,ADJ,domésticos,O,O,,2074
0,AUX,podem,O,O,,2074
0,ADV,assim,O,O,,2074
0,VERB,esperar,O,O,,2074
0,DET,uma,O,O,,2074
0,NOUN,subida,O,O,,2074
0,ADP,da,O,O,,2074
0,NOUN,factura,O,O,,2074
0,ADJ,mensal,O,O,,2074
0,ADP,de,O,O,,2074
1,NUM,"1,08",B,B,VALOR,2074
0,NOUN,euros,I,E,VALOR,2074
0,ADP,no,B,B,TEMPO,2074
0,ADJ,próximo,I,I,TEMPO,2074
0,NOUN,ano,I,E,TEMPO,2074
1,.,",",O,O,,2074
0,CONJ,mas,O,O,,2074
0,DET,os,O,O,,2074
0,NOUN,clientes,O,O,,2074
0,ADJ,industriais,O,O,,2074
0,VERB,sofrerão,O,O,,2074
0,DET,um,O,O,,2074
0,NOUN,aumento,O,O,,2074
0,ADJ,médio,O,O,,2074
0,ADP,de,O,O,,2074
1,NUM,"3,0",B,B,VALOR,2074
1,NOUN,%,I,E,VALOR,2074
1,.,",",O,O,,2074
0,ADP,com,O,O,,2074
0,ADJ,maior,O,O,,2074
0,NOUN,peso,O,O,,2074
0,ADP,para,O,O,,2074
0,PRON,os,O,O,,2074
0,ADP,de,O,O,,2074
0,DET,muita,O,O,,2074
0,ADJ,alta,O,O,,2074
0,NOUN,tensão,O,O,,2074
1,.,(,O,O,,2074
4,PNOUN,MAT,B,S,OUTRO,2074
1,.,),O,O,,2074
0,CONJ,e,O,O,,2074
0,ADJ,alta,O,O,,2074
0,NOUN,tensão,O,O,,2074
1,.,(,O,O,,2074
4,.,AT,B,S,OUTRO,2074
1,.,),O,O,,2074
0,PRON,que,O,O,,2074
0,VERB,terão,O,O,,2074
0,DET,uma,O,O,,2074
0,NOUN,subida,O,O,,2074
0,ADP,de,O,O,,2074
1,NUM,"3,9",B,B,VALOR,2074
1,NOUN,%,I,E,VALOR,2074
1,.,.,O,O,,2074
3,DET,Os,O,O,,2076
0,NOUN,clientes,O,O,,2076
0,ADP,de,O,O,,2076
0,ADJ,média,O,O,,2076
0,NOUN,tensão,O,O,,2076
1,.,(,O,O,,2076
4,PNOUN,MT,B,S,OUTRO,2076
1,.,),O,O,,2076
0,VERB,terão,O,O,,2076
0,DET,um,O,O,,2076
0,NOUN,aumento,O,O,,2076
0,ADP,de,O,O,,2076
1,NUM,"2,7",B,B,VALOR,2076
1,NOUN,%,I,E,VALOR,2076
1,.,",",O,O,,2076
0,CONJ,enquanto,O,O,,2076
0,PRON,os,O,O,,2076
0,ADP,de,O,O,,2076
0,ADJ,baixa,O,O,,2076
0,NOUN,tensão,O,O,,2076
0,ADJ,especial,O,O,,2076
1,.,(,O,O,,2076
4,PNOUN,BTE,B,S,OUTRO,2076
1,.,),O,O,,2076
1,.,",",O,O,,2076
0,ADV,normalmente,O,O,,2076
0,ADJ,pequenas,O,O,,2076
0,NOUN,empresas,O,O,,2076
1,.,",",O,O,,2076
0,VERB,terão,O,O,,2076
0,DET,um,O,O,,2076
0,NOUN,aumento,O,O,,2076
0,ADP,de,O,O,,2076
1,NUM,"2,5",B,B,VALOR,2076
1,NOUN,%,I,E,VALOR,2076
1,.,.,O,O,,2076
3,PRON,Um,O,O,,2078
0,ADP,dos,O,O,,2078
0,NOUN,casos,O,O,,2078
0,ADP,em,O,O,,2078
0,PRON,que,O,O,,2078
0,DET,a,O,O,,2078
0,NOUN,subida,O,O,,2078
0,ADP,dos,O,O,,2078
0,NOUN,preços,O,O,,2078
0,ADV,mais,O,O,,2078
0,VERB,ultrapassa,O,O,,2078
0,DET,o,O,O,,2078
0,NOUN,valor,O,O,,2078
0,ADP,da,O,O,,2078
0,NOUN,inflação,O,O,,2078
0,ADJ,prevista,O,O,,2078
0,ADP,pelo,O,O,,2078
3,PNOUN,Governo,B,S,ORGANIZACAO,2078
0,VERB,é,O,O,,2078
0,PRON,o,O,O,,2078
0,ADP,do,O,O,,2078
0,NOUN,pão,O,O,,2078
1,.,",",O,O,,2078
0,PRON,que,O,O,,2078
0,AUX,deverá,O,O,,2078
0,VERB,aumentar,O,O,,2078
2,NUM,10,B,B,VALOR,2078
0,ADP,a,I,I,VALOR,2078
2,NUM,15,I,I,VALOR,2078
1,NOUN,%,I,E,VALOR,2078
0,ADP,em,B,B,TEMPO,2078
3,PNOUN,Janeiro,I,E,TEMPO,2078
0,CONJ,ou,O,O,,2078
3,PNOUN,Fevereiro,B,S,TEMPO,2078
1,.,",",O,O,,2078
0,ADP,segundo,O,O,,2078
0,NOUN,contas,O,O,,2078
0,VERB,feitas,O,O,,2078
0,ADP,pela,O,O,,2078
0,NOUN,direcção,O,O,,2078
0,ADP,da,O,O,,2078
3,NOUN,Associação,B,B,ORGANIZACAO,2078
0,ADP,dos,I,I,ORGANIZACAO,2078
3,PNOUN,Industriais,I,I,ORGANIZACAO,2078
0,ADP,de,I,I,ORGANIZACAO,2078
3,PNOUN,Panificação,I,I,ORGANIZACAO,2078
1,.,",",I,I,ORGANIZACAO,2078
3,PNOUN,Pastelaria,I,I,ORGANIZACAO,2078
0,CONJ,e,I,I,ORGANIZACAO,2078
3,PNOUN,Similares,I,I,ORGANIZACAO,2078
0,ADP,do,I,I,ORGANIZACAO,2078
3,PNOUN,Norte,I,E,ORGANIZACAO,2078
1,.,(,O,O,,2078
4,NOUN,AIPAN,B,S,ORGANIZACAO,2078
1,.,),O,O,,2078
1,.,.,O,O,,2078
3,ADP,Em,O,O,,2080
0,NOUN,declarações,O,O,,2080
0,ADP,à,O,O,,2080
0,NOUN,agência,O,O,,2080
3,NOUN,Lusa,B,S,ORGANIZACAO,2080
1,.,",",O,O,,2080
3,PNOUN,António,B,B,PESSOA,2080
3,PNOUN,Fontes,I,E,PESSOA,2080
1,.,",",O,O,,2080
0,ADP,da,O,O,,2080
4,NOUN,AIPAN,B,S,ORGANIZACAO,2080
1,.,",",O,O,,2080
0,VERB,disse,O,O,,2080
0,CONJ,que,O,O,,2080
0,DET,o,O,O,,2080
0,NOUN,preço,O,O,,2080
0,ADP,do,O,O,,2080
0,NOUN,pão,O,O,,2080
0,AUX,terá,O,O,,2080
0,ADP,de,O,O,,2080
0,VERB,aumentar,O,O,,2080
0,ADP,para,O,O,,2080
0,VERB,fazer,O,O,,2080
0,NOUN,face,O,O,,2080
0,ADP,à,O,O,,2080
0,NOUN,subida,O,O,,2080
0,ADP,de,O,O,,2080
2,NUM,92,B,B,VALOR,2080
1,NOUN,%,I,E,VALOR,2080
0,ADJ,registada,O,O,,2080
0,ADP,ao,B,B,TEMPO,2080
0,NOUN,longo,I,I,TEMPO,2080
0,ADP,de,I,I,TEMPO,2080
2,NUM,2007,I,E,TEMPO,2080
0,ADP,no,O,O,,2080
0,NOUN,preço,O,O,,2080
0,ADP,da,O,O,,2080
1,NOUN,matéria-prima,O,O,,2080
0,ADP,de,O,O,,2080
0,NOUN,base,O,O,,2080
1,.,(,O,O,,2080
0,NOUN,farinha,O,O,,2080
1,.,),O,O,,2080
1,.,.,O,O,,2080
3,ADP,Desde,O,O,,2082
0,DET,o,O,O,,2082
0,ADJ,último,O,O,,2082
0,NOUN,aumento,O,O,,2082
0,ADP,do,O,O,,2082
0,NOUN,preço,O,O,,2082
0,ADP,do,O,O,,2082
0,NOUN,pão,O,O,,2082
1,.,",",O,O,,2082
0,ADP,em,B,B,TEMPO,2082
3,PNOUN,Janeiro,I,I,TEMPO,2082
0,ADP,de,I,I,TEMPO,2082
2,NUM,2004,I,E,TEMPO,2082
1,.,",",O,O,,2082
0,DET,o,O,O,,2082
0,NOUN,preço,O,O,,2082
0,ADP,da,O,O,,2082
0,NOUN,farinha,O,O,,2082
0,ADV,mais,O,O,,2082
0,ADP,do,O,O,,2082
0,CONJ,que,O,O,,2082
0,VERB,duplicou,O,O,,2082
1,.,",",O,O,,2082
0,PRON,o,O,O,,2082
0,ADP,das,O,O,,2082
0,NOUN,leveduras,O,O,,2082
0,VERB,subiu,O,O,,2082
2,NUM,40,B,B,VALOR,2082
1,NOUN,%,I,E,VALOR,2082
1,.,",",O,O,,2082
0,DET,o,O,O,,2082
0,ADP,da,O,O,,2082
0,NOUN,energia,O,O,,2082
2,NUM,25,B,B,VALOR,2082
1,NOUN,%,I,E,VALOR,2082
1,.,",",O,O,,2082
0,DET,o,O,O,,2082
0,ADP,do,O,O,,2082
0,NOUN,gás,O,O,,2082
2,NUM,32,B,B,VALOR,2082
1,NOUN,%,I,E,VALOR,2082
1,.,",",O,O,,2082
0,DET,o,O,O,,2082
0,ADP,do,O,O,,2082
0,NOUN,gasóleo,O,O,,2082
2,NUM,70,B,B,VALOR,2082
1,NOUN,%,I,E,VALOR,2082
0,CONJ,e,O,O,,2082
0,DET,os,O,O,,2082
0,NOUN,custos,O,O,,2082
0,ADP,com,O,O,,2082
0,NOUN,pessoal,O,O,,2082
2,NUM,14,B,B,VALOR,2082
1,NOUN,%,I,E,VALOR,2082
1,.,",",O,O,,2082
0,VERB,explicou,O,O,,2082
1,.,.,O,O,,2082
4,DET,O,O,O,,2084
0,NOUN,preço,O,O,,2084
0,ADP,do,O,O,,2084
0,NOUN,arroz,O,O,,2084
1,.,",",O,O,,2084
0,DET,cujo,O,O,,2084
0,NOUN,consumo,O,O,,2084
0,ADP,per,O,O,,2084
0,NOUN,capita,O,O,,2084
0,ADP,em,O,O,,2084
3,PNOUN,Portugal,B,S,LOCAL,2084
0,VERB,é,O,O,,2084
0,DET,o,O,O,,2084
0,ADV,mais,O,O,,2084
0,ADJ,alto,O,O,,2084
0,ADP,da,O,O,,2084
3,PNOUN,Europa,B,S,LOCAL,2084
1,.,",",O,O,,2084
0,AUX,deverá,O,O,,2084
0,ADV,igualmente,O,O,,2084
0,VERB,aumentar,O,O,,2084
1,.,",",O,O,,2084
0,ADV,apesar,O,O,,2084
0,ADP,de,O,O,,2084
0,DET,os,O,O,,2084
0,ADJ,industriais,O,O,,2084
0,ADV,não,O,O,,2084
0,VERB,conseguirem,O,O,,2084
0,ADV,ainda,O,O,,2084
0,VERB,prever,O,O,,2084
0,DET,o,O,O,,2084
0,NOUN,valor,O,O,,2084
0,ADJ,real,O,O,,2084
0,ADP,a,O,O,,2084
0,VERB,pagar,O,O,,2084
0,ADP,pelos,O,O,,2084
0,NOUN,consumidores,O,O,,2084
1,.,.,O,O,,2084
4,DET,A,O,O,,2086
3,PNOUN,Associação,B,B,ORGANIZACAO,2086
3,PNOUN,Nacional,I,I,ORGANIZACAO,2086
0,ADP,dos,I,I,ORGANIZACAO,2086
3,PNOUN,Industriais,I,I,ORGANIZACAO,2086
0,ADP,de,I,I,ORGANIZACAO,2086
3,PNOUN,Arroz,I,E,ORGANIZACAO,2086
1,.,(,O,O,,2086
4,NOUN,ANIA,B,S,ORGANIZACAO,2086
1,.,),O,O,,2086
0,VERB,explicou,O,O,,2086
0,CONJ,que,O,O,,2086
0,DET,um,O,O,,2086
0,NOUN,conjunto,O,O,,2086
0,ADP,de,O,O,,2086
0,NOUN,factores,O,O,,2086
0,ADP,a,O,O,,2086
0,NOUN,nível,O,O,,2086
0,ADP,do,O,O,,2086
0,NOUN,mercado,O,O,,2086
0,ADJ,internacional,O,O,,2086
1,.,-,O,O,,2086
0,NOUN,aumento,O,O,,2086
0,ADP,do,O,O,,2086
0,NOUN,preço,O,O,,2086
0,ADP,das,O,O,,2086
1,NOUN,matérias-primas,O,O,,2086
0,ADP,com,O,O,,2086
0,NOUN,parte,O,O,,2086
0,ADP,da,O,O,,2086
0,NOUN,produção,O,O,,2086
0,ADP,a,O,O,,2086
0,AUX,ser,O,O,,2086
0,VERB,desviada,O,O,,2086
0,ADP,para,O,O,,2086
0,DET,o,O,O,,2086
0,NOUN,fabrico,O,O,,2086
0,ADP,de,O,O,,2086
0,NOUN,biocombustíveis,O,O,,2086
1,.,-,O,O,,2086
0,VERB,provocou,O,O,,2086
0,ADP,em,O,O,,2086
3,PNOUN,Portugal,B,S,LOCAL,2086
0,DET,um,O,O,,2086
0,NOUN,acréscimo,O,O,,2086
0,ADP,do,O,O,,2086
0,NOUN,valor,O,O,,2086
0,ADP,por,O,O,,2086
0,NOUN,tonelada,O,O,,2086
0,ADP,de,O,O,,2086
2,NUM,200,B,B,VALOR,2086
0,ADP,a,I,I,VALOR,2086
2,NUM,230,I,I,VALOR,2086
0,NOUN,euros,I,E,VALOR,2086
0,ADP,em,B,B,TEMPO,2086
2,NUM,2006,I,E,TEMPO,2086
0,ADP,para,O,O,,2086
2,NUM,280,B,B,VALOR,2086
0,ADP,a,I,I,VALOR,2086
2,NUM,290,I,I,VALOR,2086
0,NOUN,euros,I,E,VALOR,2086
0,DET,este,B,B,TEMPO,2086
0,NOUN,ano,I,E,TEMPO,2086
1,.,.,O,O,,2086
3,ADP,Nos,O,O,,2088
0,NOUN,transportes,O,O,,2088
0,ADJ,públicos,O,O,,2088
1,.,",",O,O,,2088
0,DET,a,O,O,,2088
0,NOUN,subida,O,O,,2088
0,VERB,é,O,O,,2088
1,.,",",O,O,,2088
0,ADP,em,O,O,,2088
0,NOUN,média,O,O,,2088
1,.,",",O,O,,2088
0,ADP,de,O,O,,2088
1,NUM,"3,9",B,B,VALOR,2088
1,NOUN,%,I,E,VALOR,2088
1,.,",",O,O,,2088
0,CONJ,e,O,O,,2088
0,ADP,nas,O,O,,2088
0,NOUN,portagens,O,O,,2088
0,ADP,das,O,O,,2088
1,NOUN,auto-estradas,O,O,,2088
0,VERB,será,O,O,,2088
0,ADP,de,O,O,,2088
1,NUM,"2,6",B,B,VALOR,2088
1,NOUN,%,I,E,VALOR,2088
1,.,",",O,O,,2088
0,ADV,também,O,O,,2088
1,.,",",O,O,,2088
0,ADP,em,O,O,,2088
0,NOUN,média,O,O,,2088
1,.,",",O,O,,2088
0,VERB,seguindo,O,O,,2088
0,PRON,o,O,O,,2088
0,VERB,estipulado,O,O,,2088
0,ADP,na,O,O,,2088
0,NOUN,lei,O,O,,2088
1,.,",",O,O,,2088
0,PRON,que,O,O,,2088
0,VERB,obriga,O,O,,2088
0,DET,as,O,O,,2088
0,NOUN,concessionárias,O,O,,2088
0,ADP,a,O,O,,2088
0,VERB,apresentar,O,O,,2088
1,.,"""",O,O,,2088
0,ADP,até,B,B,TEMPO,2088
2,NUM,15,I,I,TEMPO,2088
0,ADP,de,I,I,TEMPO,2088
3,PNOUN,Novembro,I,E,TEMPO,2088
0,DET,as,O,O,,2088
0,NOUN,propostas,O,O,,2088
0,ADP,de,O,O,,2088
0,NOUN,aumentos,O,O,,2088
0,ADP,de,O,O,,2088
0,NOUN,portagens,O,O,,2088
1,.,",",O,O,,2088
0,VERB,tendo,O,O,,2088
0,ADV,como,O,O,,2088
0,ADP,por,O,O,,2088
0,NOUN,base,O,O,,2088
0,DET,a,O,O,,2088
0,ADJ,última,O,O,,2088
0,NOUN,inflação,O,O,,2088
0,ADJ,homóloga,O,O,,2088
0,VERB,conhecida,O,O,,2088
1,.,.,O,O,,2088
3,ADV,Nem,O,O,,2090
0,DET,todas,O,O,,2090
0,DET,as,O,O,,2090
0,NOUN,portagens,O,O,,2090
0,VERB,sofrerão,O,O,,2090
0,NOUN,alterações,O,O,,2090
1,.,",",O,O,,2090
0,DET,uma,O,O,,2090
0,NOUN,vez,O,O,,2090
0,CONJ,que,O,O,,2090
0,DET,os,O,O,,2090
0,NOUN,contratos,O,O,,2090
0,ADP,de,O,O,,2090
0,NOUN,concessão,O,O,,2090
0,VERB,determinam,O,O,,2090
0,CONJ,que,O,O,,2090
0,DET,os,O,O,,2090
0,NOUN,aumentos,O,O,,2090
0,AUX,sejam,O,O,,2090
0,VERB,arredondados,O,O,,2090
0,ADP,em,O,O,,2090
0,ADJ,múltiplos,O,O,,2090
0,ADP,de,O,O,,2090
2,NUM,5,B,B,VALOR,2090
0,NOUN,cêntimos,I,E,VALOR,2090
1,.,.,O,O,,2090
4,DET,O,O,O,,2092
0,NOUN,tabaco,O,O,,2092
0,ADV,também,O,O,,2092
0,AUX,vai,O,O,,2092
0,VERB,pesar,O,O,,2092
0,ADV,mais,O,O,,2092
0,ADP,na,O,O,,2092
0,NOUN,carteira,O,O,,2092
1,.,:,O,O,,2092
0,DET,o,O,O,,2092
3,PNOUN,Governo,B,S,ORGANIZACAO,2092
0,VERB,decidiu,O,O,,2092
0,ADP,em,B,B,TEMPO,2092
2,NUM,2005,I,E,TEMPO,2092
0,CONJ,que,O,O,,2092
0,DET,o,O,O,,2092
3,PNOUN,Imposto,B,B,OUTRO,2092
0,ADP,sobre,I,I,OUTRO,2092
0,DET,o,I,I,OUTRO,2092
3,PNOUN,Tabaco,I,E,OUTRO,2092
0,VERB,teria,O,O,,2092
0,DET,um,O,O,,2092
0,NOUN,aumento,O,O,,2092
0,ADJ,médio,O,O,,2092
0,ADJ,anual,O,O,,2092
0,ADP,de,O,O,,2092
2,NUM,15,B,B,VALOR,2092
1,NOUN,%,I,E,VALOR,2092
0,ADP,até,B,B,TEMPO,2092
2,NUM,2009,I,E,TEMPO,2092
0,CONJ,e,O,O,,2092
1,.,",",O,O,,2092
0,ADP,a,B,B,TEMPO,2092
0,VERB,partir,I,I,TEMPO,2092
0,ADP,de,I,I,TEMPO,2092
3,PNOUN,Janeiro,I,I,TEMPO,2092
0,ADP,de,I,I,TEMPO,2092
2,NUM,2008,I,E,TEMPO,2092
1,.,",",O,O,,2092
0,DET,um,O,O,,2092
0,NOUN,maço,O,O,,2092
0,ADP,das,O,O,,2092
0,NOUN,marcas,O,O,,2092
0,DET,mais,O,O,,2092
0,NOUN,comercializadas,O,O,,2092
0,AUX,poderá,O,O,,2092
0,ADV,mesmo,O,O,,2092
0,VERB,aumentar,O,O,,2092
1,.,",",O,O,,2092
0,ADP,em,O,O,,2092
0,NOUN,média,O,O,,2092
1,.,",",O,O,,2092
2,NUM,30,B,B,VALOR,2092
0,NOUN,cêntimos,I,E,VALOR,2092
1,.,.,O,O,,2092
3,ADP,Sem,O,O,,2094
0,NOUN,contas,O,O,,2094
0,ADJ,fechadas,O,O,,2094
1,.,",",O,O,,2094
0,DET,os,O,O,,2094
4,.,CTT,B,S,ORGANIZACAO,2094
0,VERB,adiantam,O,O,,2094
0,CONJ,que,O,O,,2094
1,.,«,O,O,,2094
0,DET,os,O,O,,2094
0,NOUN,preços,O,O,,2094
0,ADP,dos,O,O,,2094
0,NOUN,serviços,O,O,,2094
0,ADP,de,O,O,,2094
0,NOUN,correios,O,O,,2094
0,ADV,não,O,O,,2094
0,AUX,vão,O,O,,2094
0,VERB,aumentar,O,O,,2094
0,ADV,já,O,O,,2094
0,ADP,em,B,B,TEMPO,2094
3,PNOUN,Janeiro,I,E,TEMPO,2094
1,.,»,O,O,,2094
0,CONJ,e,O,O,,2094
1,.,",",O,O,,2094
0,ADP,na,O,O,,2094
0,NOUN,água,O,O,,2094
1,.,",",O,O,,2094
0,DET,o,O,O,,2094
3,PNOUN,Instituto,B,B,ORGANIZACAO,2094
3,PNOUN,Regulador,I,I,ORGANIZACAO,2094
0,ADP,das,I,I,ORGANIZACAO,2094
3,PNOUN,Águas,I,I,ORGANIZACAO,2094
0,CONJ,e,I,I,ORGANIZACAO,2094
3,PNOUN,Resíduos,I,E,ORGANIZACAO,2094
1,.,(,O,O,,2094
4,NOUN,IRAR,B,S,ORGANIZACAO,2094
1,.,),O,O,,2094
0,VERB,diz,O,O,,2094
0,CONJ,que,O,O,,2094
0,DET,o,O,O,,2094
0,NOUN,procedimento,O,O,,2094
0,ADP,para,B,B,TEMPO,2094
2,NUM,2008,I,E,TEMPO,2094
0,VERB,está,O,O,,2094
0,ADV,actualmente,O,O,,2094
0,ADP,em,O,O,,2094
0,NOUN,curso,O,O,,2094
1,.,",",O,O,,2094
1,VERB,prevendo-se,O,O,,2094
0,DET,a,O,O,,2094
0,DET,sua,O,O,,2094
0,NOUN,conclusão,O,O,,2094
0,ADP,em,B,B,TEMPO,2094
3,PNOUN,Janeiro,I,E,TEMPO,2094
1,.,.,O,O,,2094
3,ADV,Quanto,O,O,,2096
0,ADP,às,O,O,,2096
0,NOUN,empresas,O,O,,2096
0,ADJ,concessionárias,O,O,,2096
0,ADP,dos,O,O,,2096
0,NOUN,sistemas,O,O,,2096
0,ADJ,municipais,O,O,,2096
1,.,",",O,O,,2096
0,DET,as,O,O,,2096
0,NOUN,tarifas,O,O,,2096
0,AUX,são,O,O,,2096
0,VERB,definidas,O,O,,2096
0,ADP,no,B,B,TEMPO,2096
0,NOUN,momento,I,E,TEMPO,2096
0,ADP,do,O,O,,2096
0,NOUN,estabelecimento,O,O,,2096
0,ADP,da,O,O,,2096
0,NOUN,concessão,O,O,,2096
0,CONJ,e,O,O,,2096
0,NOUN,actualizadas,O,O,,2096
0,ADP,de,O,O,,2096
0,NOUN,acordo,O,O,,2096
0,ADP,com,O,O,,2096
0,DET,as,O,O,,2096
0,NOUN,regras,O,O,,2096
0,ADJ,constantes,O,O,,2096
0,ADP,do,O,O,,2096
0,ADJ,respectivo,O,O,,2096
0,NOUN,contrato,O,O,,2096
0,ADP,com,O,O,,2096
0,NOUN,aprovação,O,O,,2096
0,ADP,pelo,O,O,,2096
0,NOUN,município,O,O,,2096
1,.,.,O,O,,2096
3,CONJ,Mas,O,O,,2098
0,ADV,nem,O,O,,2098
0,PRON,tudo,O,O,,2098
0,VERB,são,O,O,,2098
0,DET,más,O,O,,2098
0,NOUN,notícias,O,O,,2098
1,.,",",O,O,,2098
0,AUX,tendo,O,O,,2098
0,ADP,em,O,O,,2098
0,VERB,conta,O,O,,2098
0,CONJ,que,O,O,,2098
0,DET,o,O,O,,2098
3,PNOUN,Salário,B,B,OUTRO,2098
3,PNOUN,Mínimo,I,I,OUTRO,2098
3,PNOUN,Nacional,I,E,OUTRO,2098
0,AUX,vai,O,O,,2098
0,VERB,aumentar,O,O,,2098
1,.,",",O,O,,2098
0,ADP,a,B,B,TEMPO,2098
0,VERB,partir,I,I,TEMPO,2098
0,ADP,do,I,I,TEMPO,2098
0,NOUN,dia,I,I,TEMPO,2098
2,NUM,1,I,I,TEMPO,2098
0,ADP,de,I,I,TEMPO,2098
3,PNOUN,Janeiro,I,E,TEMPO,2098
1,.,",",O,O,,2098
1,NUM,"5,7",B,B,VALOR,2098
1,NOUN,%,I,E,VALOR,2098
1,.,",",O,O,,2098
0,ADP,para,O,O,,2098
2,NUM,426,B,B,VALOR,2098
0,NOUN,euros,I,E,VALOR,2098
1,.,.,O,O,,2098
4,DET,O,O,O,,2100
0,NOUN,valor,O,O,,2100
0,ADJ,fixado,O,O,,2100
1,VERB,insere-se,O,O,,2100
0,ADP,no,O,O,,2100
0,NOUN,acordo,O,O,,2100
0,VERB,tripartido,O,O,,2100
0,NOUN,assinado,O,O,,2100
